id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
zeAyrFZhpT2WUH6S92bmBA,totos-pizzeria-san-bruno,Toto's Pizzeria,https://s3-media4.fl.yelpcdn.com/bphoto/Gim5G0HGNz4sgPMijouJnQ/o.jpg,False,https://www.yelp.com/biz/totos-pizzeria-san-bruno?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,897,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 37.61385, 'longitude': -122.40434}",['delivery'],$$,"{'address1': '1690 El Camino Real', 'address2': '', 'address3': '', 'city': 'San Bruno', 'zip_code': '94066', 'country': 'US', 'state': 'CA', 'display_address': ['1690 El Camino Real', 'San Bruno, CA 94066']}",+16508738686,(650) 873-8686,6648.151188404007
z3vreTWRWKBqUCJD4lxuDg,sweet-basil-thai-cuisine-foster-city,Sweet Basil Thai Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/qxeKX0UeRVu57apQ8loJOQ/o.jpg,False,https://www.yelp.com/biz/sweet-basil-thai-cuisine-foster-city?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,1524,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 37.5630527010733, 'longitude': -122.250368984649}","['pickup', 'delivery']",$$,"{'address1': '1473 Beach Park Blvd', 'address2': '', 'address3': '', 'city': 'Foster City', 'zip_code': '94404', 'country': 'US', 'state': 'CA', 'display_address': ['1473 Beach Park Blvd', 'Foster City, CA 94404']}",+16502125788,(650) 212-5788,13030.07468473761
5VdBW-nXKmZS1E6Dh5uMdQ,seniores-pizza-san-bruno-4,Seniore's Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/r7M5LEWQVKxJ9qb7A0mScg/o.jpg,False,https://www.yelp.com/biz/seniores-pizza-san-bruno-4?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,317,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 37.627449, 'longitude': -122.416373}","['pickup', 'delivery']",$$,"{'address1': '730 Kains Ave', 'address2': '', 'address3': '', 'city': 'San Bruno', 'zip_code': '94066', 'country': 'US', 'state': 'CA', 'display_address': ['730 Kains Ave', 'San Bruno, CA 94066']}",+16509524100,(650) 952-4100,6736.436551008817
GwbM9M3c_ZlFSDo7WTGeag,wingstop-millbrae,Wingstop,https://s3-media2.fl.yelpcdn.com/bphoto/bvWzlj3Yv6WeNOwKBpFLwQ/o.jpg,False,https://www.yelp.com/biz/wingstop-millbrae?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,121,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,"{'latitude': 37.606233315112, 'longitude': -122.398032626158}",[],$$,"{'address1': '1085 El Camino Real', 'address2': '', 'address3': '', 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['1085 El Camino Real', 'Millbrae, CA 94030']}",+16506973300,(650) 697-3300,6828.482576869936
Ws0RhWUoZcbvqD--Qrp57w,e-plus-restaurant-south-san-francisco-3,E Plus Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/KwTW4kjz1Yec5WUA0B_oyQ/o.jpg,False,https://www.yelp.com/biz/e-plus-restaurant-south-san-francisco-3?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,20,"[{'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.5,"{'latitude': 37.640065340884, 'longitude': -122.402071736771}",[],,"{'address1': '490 A S Airport Blvd', 'address2': 'Ste A', 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['490 A S Airport Blvd', 'Ste A', 'South San Francisco, CA 94080']}",+16508716688,(650) 871-6688,5073.236941768324
iEk34XVa-aOOwjlw2GT4Bw,dinapoli-ristorante-and-pizzeria-south-san-francisco-2,DiNapoli Ristorante & Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/ZyPCwNf5lODFRCbp-mCJow/o.jpg,False,https://www.yelp.com/biz/dinapoli-ristorante-and-pizzeria-south-san-francisco-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,517,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 37.6549908, 'longitude': -122.4087366}","['pickup', 'delivery']",$$,"{'address1': '202 Grand Ave', 'address2': '', 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['202 Grand Ave', 'South San Francisco, CA 94080']}",+16508735252,(650) 873-5252,5481.137769972368
lXMdrPSUmA9HfoHosOvzbQ,mamahuhu-san-francisco-2,Mamahuhu,https://s3-media1.fl.yelpcdn.com/bphoto/8qwUPVv7sIUxikiquLbeQw/o.jpg,False,https://www.yelp.com/biz/mamahuhu-san-francisco-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,54,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.78267, 'longitude': -122.46493}",[],,"{'address1': '517 Clement St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['517 Clement St', 'San Francisco, CA 94118']}",+14157424958,(415) 742-4958,17862.28510420219
w6Rqt5gdNHl18wpxGuYnaQ,yh-beijing-san-francisco,YH-Beijing,https://s3-media1.fl.yelpcdn.com/bphoto/bC5Y5CzG19JdRxTWQvPzgQ/o.jpg,False,https://www.yelp.com/biz/yh-beijing-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,63,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.5,"{'latitude': 37.772279, 'longitude': -122.43071}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '500 Haight St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['500 Haight St', 'San Francisco, CA 94117']}",+14153559125,(415) 355-9125,15256.045652635947
zsBCkBlCp-anXtyC5NcNTg,boiling-beijing-san-bruno-5,Boiling BeiJing,https://s3-media2.fl.yelpcdn.com/bphoto/UgsMngV5b23eSXvp5Gbi0A/o.jpg,False,https://www.yelp.com/biz/boiling-beijing-san-bruno-5?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,528,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",4.0,"{'latitude': 37.62741, 'longitude': -122.41154}","['pickup', 'delivery']",$$,"{'address1': '649 San Mateo Ave', 'address2': '', 'address3': '', 'city': 'San Bruno', 'zip_code': '94066', 'country': 'US', 'state': 'CA', 'display_address': ['649 San Mateo Ave', 'San Bruno, CA 94066']}",+16509523388,(650) 952-3388,6351.86931817092
MpwQAOTvW4MLE_smNHZxxw,earl-spicy-millbrae-4,Earl Spicy,https://s3-media2.fl.yelpcdn.com/bphoto/DDFV8yBw4dXjnFOxp-nLIA/o.jpg,False,https://www.yelp.com/biz/earl-spicy-millbrae-4?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,236,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",4.5,"{'latitude': 37.61414, 'longitude': -122.40569}","['pickup', 'delivery', 'restaurant_reservation']",$$,"{'address1': '1711 El Camino Real', 'address2': None, 'address3': '', 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['1711 El Camino Real', 'Millbrae, CA 94030']}",+16508696222,(650) 869-6222,6700.863666019748
GQX7bjlYTKyRYGaQ1fskMA,cafe-bunn-mi-south-san-francisco,Cafe Bunn Mi,https://s3-media1.fl.yelpcdn.com/bphoto/tji_Ra85sjLMfzMcaaZgUA/o.jpg,False,https://www.yelp.com/biz/cafe-bunn-mi-south-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,267,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 37.65527, 'longitude': -122.40914}",['delivery'],$$,"{'address1': '226 Grand Ave', 'address2': '', 'address3': None, 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['226 Grand Ave', 'South San Francisco, CA 94080']}",+16507458883,(650) 745-8883,5529.574589838473
AlBHFMLBvc-1N_Ovexr5xQ,young-can-wok-burlingame,Young Can Wok,https://s3-media2.fl.yelpcdn.com/bphoto/13TZQGhuQwLufMpHGidPrQ/o.jpg,False,https://www.yelp.com/biz/young-can-wok-burlingame?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,280,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.5862352998605, 'longitude': -122.364845328634}","['pickup', 'delivery']",$$,"{'address1': '1200 Broadway', 'address2': '', 'address3': '', 'city': 'Burlingame', 'zip_code': '94010', 'country': 'US', 'state': 'CA', 'display_address': ['1200 Broadway', 'Burlingame, CA 94010']}",+16503433322,(650) 343-3322,7501.824333712289
k7he4zwy8iCIfCIpLAw8Qw,prontos-south-san-francisco,Pronto's,https://s3-media3.fl.yelpcdn.com/bphoto/MUhMGMU9I1HSdeV7lwLMxg/o.jpg,False,https://www.yelp.com/biz/prontos-south-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,278,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.0,"{'latitude': 37.65456, 'longitude': -122.40853}","['pickup', 'delivery']",$$,"{'address1': '113 Grand Ave', 'address2': None, 'address3': None, 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['113 Grand Ave', 'South San Francisco, CA 94080']}",+16508731324,(650) 873-1324,5463.575604185742
6Ybsq0oIPb1vz5czq0_y7w,fire-wings-san-mateo,Fire Wings,https://s3-media2.fl.yelpcdn.com/bphoto/SI6zKHUimV4s3PPtL54kAA/o.jpg,False,https://www.yelp.com/biz/fire-wings-san-mateo?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,427,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'latitude': 37.5660924084269, 'longitude': -122.323132167247}",['delivery'],$$,"{'address1': '206 S B St', 'address2': '', 'address3': None, 'city': 'San Mateo', 'zip_code': '94401', 'country': 'US', 'state': 'CA', 'display_address': ['206 S B St', 'San Mateo, CA 94401']}",+16503725263,(650) 372-5263,9788.629315717026
EywuPThEPY-BqhSV9UsvRg,cracked-and-battered-san-francisco-4,Cracked & Battered,https://s3-media4.fl.yelpcdn.com/bphoto/NbOthU3JSRblNu3B3m0pqQ/o.jpg,False,https://www.yelp.com/biz/cracked-and-battered-san-francisco-4?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,9,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'halal', 'title': 'Halal'}]",5.0,"{'latitude': 37.80048, 'longitude': -122.44014}",[],,"{'address1': '2240 Chestnut St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['2240 Chestnut St', 'San Francisco, CA 94123']}",+14156386022,(415) 638-6022,18439.86220742569
8dPFvqiYz4ZJUY4DZqZo1Q,hidden-spot-south-san-francisco,Hidden Spot,https://s3-media3.fl.yelpcdn.com/bphoto/-k2EmSH7rBQdwRRj_nMydg/o.jpg,False,https://www.yelp.com/biz/hidden-spot-south-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,10,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'burgers', 'title': 'Burgers'}]",5.0,"{'latitude': 37.6550735, 'longitude': -122.4103483}","['pickup', 'delivery']",,"{'address1': '303 Grand Ave', 'address2': None, 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['303 Grand Ave', 'South San Francisco, CA 94080']}",+16508724484,(650) 872-4484,5637.17691660349
ipRRZSqN3TIpWGKFopFurQ,mountain-mikes-pizza-belmont-3,Mountain Mike's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/GGR74Rm7sNKMS6gt9Q8sEA/o.jpg,False,https://www.yelp.com/biz/mountain-mikes-pizza-belmont-3?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,81,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 37.526978, 'longitude': -122.284619}","['pickup', 'delivery']",,"{'address1': '390 El Camino Real', 'address2': '', 'address3': None, 'city': 'Belmont', 'zip_code': '94002', 'country': 'US', 'state': 'CA', 'display_address': ['390 El Camino Real', 'Belmont, CA 94002']}",+16505081100,(650) 508-1100,14944.783628858966
Lr0ThGKRi6BxWCiry3Y4sw,blue-line-pizza-burlingame,Blue Line Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/CLDdtb6eZe3I9BZYj7EUKQ/o.jpg,False,https://www.yelp.com/biz/blue-line-pizza-burlingame?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,983,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.0,"{'latitude': 37.5797348, 'longitude': -122.3456497}",['delivery'],$$,"{'address1': '1108 Burlingame Ave', 'address2': None, 'address3': '', 'city': 'Burlingame', 'zip_code': '94010', 'country': 'US', 'state': 'CA', 'display_address': ['1108 Burlingame Ave', 'Burlingame, CA 94010']}",+16503751700,(650) 375-1700,8053.606878559406
x48EvP8_DC3DdntG5Jw1BQ,cheung-hing-south-san-francisco,Cheung Hing,https://s3-media2.fl.yelpcdn.com/bphoto/TxjMJZv6kwl9LfAa2UaXnw/o.jpg,False,https://www.yelp.com/biz/cheung-hing-south-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,217,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 37.65507, 'longitude': -122.41111}","['pickup', 'delivery']",$$,"{'address1': '333 Grand Ave', 'address2': '', 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['333 Grand Ave', 'South San Francisco, CA 94080']}",+16508721638,(650) 872-1638,5701.495663449599
Q7qcVCXOi3iIgdD62Lfxjg,oceanic-restaurant-san-mateo,Oceanic Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/Wb2IDNEHn9kQekh7MFyveg/o.jpg,False,https://www.yelp.com/biz/oceanic-restaurant-san-mateo?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,724,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.54436, 'longitude': -122.30509}","['pickup', 'delivery']",$$,"{'address1': '2507 S El Camino Real', 'address2': None, 'address3': '', 'city': 'San Mateo', 'zip_code': '94403', 'country': 'US', 'state': 'CA', 'display_address': ['2507 S El Camino Real', 'San Mateo, CA 94403']}",+16505704234,(650) 570-4234,12525.84040436856
