id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
bTkqsphmEuYd8Ck7vovRkQ,bangkok-patio-san-mateo,Bangkok Patio,https://s3-media3.fl.yelpcdn.com/bphoto/dGkWAzpVXjK1PHALcWQEsQ/o.jpg,False,https://www.yelp.com/biz/bangkok-patio-san-mateo?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,812,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 37.56767, 'longitude': -122.31972}","['pickup', 'delivery']",$$,"{'address1': '615 E 3rd Ave', 'address2': 'Ste D', 'address3': '', 'city': 'San Mateo', 'zip_code': '94401', 'country': 'US', 'state': 'CA', 'display_address': ['615 E 3rd Ave', 'Ste D', 'San Mateo, CA 94401']}",+16505485489,(650) 548-5489,7808.14268397096
z3vreTWRWKBqUCJD4lxuDg,sweet-basil-thai-cuisine-foster-city,Sweet Basil Thai Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/qxeKX0UeRVu57apQ8loJOQ/o.jpg,False,https://www.yelp.com/biz/sweet-basil-thai-cuisine-foster-city?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,1524,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 37.5630527010733, 'longitude': -122.250368984649}","['pickup', 'delivery']",$$,"{'address1': '1473 Beach Park Blvd', 'address2': '', 'address3': '', 'city': 'Foster City', 'zip_code': '94404', 'country': 'US', 'state': 'CA', 'display_address': ['1473 Beach Park Blvd', 'Foster City, CA 94404']}",+16502125788,(650) 212-5788,13565.387786767209
v1A0oR_u7THCZ8IX-crIFg,verrazzano-pizza-half-moon-bay,Verrazzano Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/t7tlsnO-eXzTENEZoxxStw/o.jpg,False,https://www.yelp.com/biz/verrazzano-pizza-half-moon-bay?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,179,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 37.4665, 'longitude': -122.4282}",[],$,"{'address1': '20 Stone Pine Rd', 'address2': 'Ste D', 'address3': '', 'city': 'Half Moon Bay', 'zip_code': '94019', 'country': 'US', 'state': 'CA', 'display_address': ['20 Stone Pine Rd', 'Ste D', 'Half Moon Bay, CA 94019']}",+16507269378,(650) 726-9378,15581.188252903907
0goz5_BBAc0hltKtxd4nkw,jersey-joes-coastside-hoagies-and-cheesesteaks-half-moon-bay,Jersey Joe's Coastside Hoagies and Cheesesteaks,https://s3-media4.fl.yelpcdn.com/bphoto/zBrsJS02LTTIFf_37hCtmQ/o.jpg,False,https://www.yelp.com/biz/jersey-joes-coastside-hoagies-and-cheesesteaks-half-moon-bay?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,254,"[{'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,"{'latitude': 37.4667916, 'longitude': -122.4279661}",[],$$,"{'address1': '40 Stone Pine Rd', 'address2': '', 'address3': '', 'city': 'Half Moon Bay', 'zip_code': '94019', 'country': 'US', 'state': 'CA', 'display_address': ['40 Stone Pine Rd', 'Half Moon Bay, CA 94019']}",+16507264043,(650) 726-4043,15560.148933399298
MpwQAOTvW4MLE_smNHZxxw,earl-spicy-millbrae-4,Earl Spicy,https://s3-media2.fl.yelpcdn.com/bphoto/DDFV8yBw4dXjnFOxp-nLIA/o.jpg,False,https://www.yelp.com/biz/earl-spicy-millbrae-4?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,236,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",4.5,"{'latitude': 37.61414, 'longitude': -122.40569}","['pickup', 'delivery', 'restaurant_reservation']",$$,"{'address1': '1711 El Camino Real', 'address2': None, 'address3': '', 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['1711 El Camino Real', 'Millbrae, CA 94030']}",+16508696222,(650) 869-6222,1416.3457566881316
aqTV1OMiviDay_JUl5nnqg,hu-bei-restaurant-millbrae-2,Hu Bei Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/5PRZSSm9SjJ0GflLTizI-g/o.jpg,False,https://www.yelp.com/biz/hu-bei-restaurant-millbrae-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,139,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.60607, 'longitude': -122.397736666667}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '1055 El Camino Real', 'address2': '', 'address3': None, 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['1055 El Camino Real', 'Millbrae, CA 94030']}",+16506928858,(650) 692-8858,294.481740476051
Ws0RhWUoZcbvqD--Qrp57w,e-plus-restaurant-south-san-francisco-3,E Plus Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/KwTW4kjz1Yec5WUA0B_oyQ/o.jpg,False,https://www.yelp.com/biz/e-plus-restaurant-south-san-francisco-3?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,20,"[{'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.5,"{'latitude': 37.640065340884, 'longitude': -122.402071736771}",[],,"{'address1': '490 A S Airport Blvd', 'address2': 'Ste A', 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['490 A S Airport Blvd', 'Ste A', 'South San Francisco, CA 94080']}",+16508716688,(650) 871-6688,4021.9080693415863
zsBCkBlCp-anXtyC5NcNTg,boiling-beijing-san-bruno-5,Boiling BeiJing,https://s3-media2.fl.yelpcdn.com/bphoto/UgsMngV5b23eSXvp5Gbi0A/o.jpg,False,https://www.yelp.com/biz/boiling-beijing-san-bruno-5?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,528,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",4.0,"{'latitude': 37.62741, 'longitude': -122.41154}","['pickup', 'delivery']",$$,"{'address1': '649 San Mateo Ave', 'address2': '', 'address3': '', 'city': 'San Bruno', 'zip_code': '94066', 'country': 'US', 'state': 'CA', 'display_address': ['649 San Mateo Ave', 'San Bruno, CA 94066']}",+16509523388,(650) 952-3388,2946.3659002760137
ipRRZSqN3TIpWGKFopFurQ,mountain-mikes-pizza-belmont-3,Mountain Mike's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/GGR74Rm7sNKMS6gt9Q8sEA/o.jpg,False,https://www.yelp.com/biz/mountain-mikes-pizza-belmont-3?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,81,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 37.526978, 'longitude': -122.284619}","['pickup', 'delivery']",,"{'address1': '390 El Camino Real', 'address2': '', 'address3': None, 'city': 'Belmont', 'zip_code': '94002', 'country': 'US', 'state': 'CA', 'display_address': ['390 El Camino Real', 'Belmont, CA 94002']}",+16505081100,(650) 508-1100,13000.105828350786
Q7qcVCXOi3iIgdD62Lfxjg,oceanic-restaurant-san-mateo,Oceanic Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/Wb2IDNEHn9kQekh7MFyveg/o.jpg,False,https://www.yelp.com/biz/oceanic-restaurant-san-mateo?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,724,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.54436, 'longitude': -122.30509}","['pickup', 'delivery']",$$,"{'address1': '2507 S El Camino Real', 'address2': None, 'address3': '', 'city': 'San Mateo', 'zip_code': '94403', 'country': 'US', 'state': 'CA', 'display_address': ['2507 S El Camino Real', 'San Mateo, CA 94403']}",+16505704234,(650) 570-4234,10368.549052993967
PZCyRDzgDnWazgpyfKRIpQ,stick-and-steam-millbrae-4,Stick & Steam,https://s3-media4.fl.yelpcdn.com/bphoto/CyEi6d4U1oE6W085fYmF-Q/o.jpg,False,https://www.yelp.com/biz/stick-and-steam-millbrae-4?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,275,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 37.60033, 'longitude': -122.38266}","['delivery', 'restaurant_reservation']",$$,"{'address1': '350 Adrian Rd', 'address2': None, 'address3': '', 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['350 Adrian Rd', 'Millbrae, CA 94030']}",+16502399240,(650) 239-9240,1266.024626366317
J_SGhSXYrBNRoeqQ-PHBLQ,new-york-pizza-san-mateo-san-mateo-3,New York Pizza - San Mateo,https://s3-media3.fl.yelpcdn.com/bphoto/lmIKWnYs3pjYvF_SLruB7A/o.jpg,False,https://www.yelp.com/biz/new-york-pizza-san-mateo-san-mateo-3?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,259,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",3.5,"{'latitude': 37.5661123, 'longitude': -122.3228624}","['pickup', 'delivery']",$$,"{'address1': '219 S B St', 'address2': '', 'address3': '', 'city': 'San Mateo', 'zip_code': '94401', 'country': 'US', 'state': 'CA', 'display_address': ['219 S B St', 'San Mateo, CA 94401']}",+16503443444,(650) 344-3444,7658.82227394265
GyGNciKqyJ3ELHmw9jMeRA,souvla-san-francisco-7,Souvla,https://s3-media2.fl.yelpcdn.com/bphoto/5XtbbT-rYEPZwiU_K9bVug/o.jpg,False,https://www.yelp.com/biz/souvla-san-francisco-7?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,358,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'latitude': 37.7607842534781, 'longitude': -122.4215246737}",['delivery'],$$,"{'address1': '758 Valencia St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['758 Valencia St', 'San Francisco, CA 94110']}",+14154005458,(415) 400-5458,17553.04650342815
g_gy1fjv7XV7NEWNN3sQjw,the-halal-guys-san-mateo-3,The Halal Guys,https://s3-media2.fl.yelpcdn.com/bphoto/LzkjfOKQMjmHSdpaIfWxlQ/o.jpg,False,https://www.yelp.com/biz/the-halal-guys-san-mateo-3?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,137,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",3.0,"{'latitude': 37.565307, 'longitude': -122.322978}",[],$$,"{'address1': '213 3rd Ave', 'address2': '', 'address3': None, 'city': 'San Mateo', 'zip_code': '94401', 'country': 'US', 'state': 'CA', 'display_address': ['213 3rd Ave', 'San Mateo, CA 94401']}",+16507813745,(650) 781-3745,7704.242244697905
hFnZLTDy-nEJmpamEHZfLQ,sugandh-indian-restaurant-and-bar-millbrae,Sugandh Indian Restaurant & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/30hzNtCuk87EfFge-j-L8Q/o.jpg,False,https://www.yelp.com/biz/sugandh-indian-restaurant-and-bar-millbrae?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,268,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.5,"{'latitude': 37.6009834, 'longitude': -122.3921605}","['pickup', 'delivery']",$$,"{'address1': '333 Broadway', 'address2': '', 'address3': '', 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['333 Broadway', 'Millbrae, CA 94030']}",+16507770907,(650) 777-0907,449.7670298986771
AlBHFMLBvc-1N_Ovexr5xQ,young-can-wok-burlingame,Young Can Wok,https://s3-media2.fl.yelpcdn.com/bphoto/13TZQGhuQwLufMpHGidPrQ/o.jpg,False,https://www.yelp.com/biz/young-can-wok-burlingame?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,280,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.5862352998605, 'longitude': -122.364845328634}","['pickup', 'delivery']",$$,"{'address1': '1200 Broadway', 'address2': '', 'address3': '', 'city': 'Burlingame', 'zip_code': '94010', 'country': 'US', 'state': 'CA', 'display_address': ['1200 Broadway', 'Burlingame, CA 94010']}",+16503433322,(650) 343-3322,3348.2262290699414
8JRsLynNnAZ-698Z2d20UA,thai-stick-millbrae,Thai Stick,https://s3-media4.fl.yelpcdn.com/bphoto/twCInfpVQ5y8l2hJTJrFqQ/o.jpg,False,https://www.yelp.com/biz/thai-stick-millbrae?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,620,"[{'alias': 'thai', 'title': 'Thai'}]",3.0,"{'latitude': 37.6013, 'longitude': -122.39127}","['pickup', 'delivery']",$$,"{'address1': '301 El Camino Real', 'address2': '', 'address3': '', 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['301 El Camino Real', 'Millbrae, CA 94030']}",+16506920414,(650) 692-0414,485.8576675983295
6Ybsq0oIPb1vz5czq0_y7w,fire-wings-san-mateo,Fire Wings,https://s3-media2.fl.yelpcdn.com/bphoto/SI6zKHUimV4s3PPtL54kAA/o.jpg,False,https://www.yelp.com/biz/fire-wings-san-mateo?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,427,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'latitude': 37.5660924084269, 'longitude': -122.323132167247}",['delivery'],$$,"{'address1': '206 S B St', 'address2': '', 'address3': None, 'city': 'San Mateo', 'zip_code': '94401', 'country': 'US', 'state': 'CA', 'display_address': ['206 S B St', 'San Mateo, CA 94401']}",+16503725263,(650) 372-5263,7642.330438145748
DUqOF3buBOkGcxypxNUhXQ,india-beach-restaurant-el-granada,India Beach Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/V5-lrRB0vz59L11ruYQV8w/o.jpg,False,https://www.yelp.com/biz/india-beach-restaurant-el-granada?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,256,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.0,"{'latitude': 37.50426, 'longitude': -122.4765}","['pickup', 'delivery']",$$,"{'address1': '425 Ave Alhambra', 'address2': None, 'address3': '', 'city': 'El Granada', 'zip_code': '94019', 'country': 'US', 'state': 'CA', 'display_address': ['425 Ave Alhambra', 'El Granada, CA 94019']}",+16507127700,(650) 712-7700,13227.896476839498
AHIUZPf70qQnv4WgQG-lhQ,dominos-pizza-san-mateo,Domino's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/Mlsb5mSfybHBYBBQGOUAFw/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-san-mateo?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,117,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.0,"{'latitude': 37.56413, 'longitude': -122.32294}",[],$,"{'address1': '169 E 4th Ave', 'address2': '', 'address3': '', 'city': 'San Mateo', 'zip_code': '94401', 'country': 'US', 'state': 'CA', 'display_address': ['169 E 4th Ave', 'San Mateo, CA 94401']}",+16503443030,(650) 344-3030,7781.488137279735
