id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
gcdiumG5hmCUyYWe6sWMTg,krispy-krunchy-chicken-san-francisco-5,Krispy Krunchy Chicken,https://s3-media1.fl.yelpcdn.com/bphoto/8TQ6E797m-Xzzi8tVWgqag/o.jpg,False,https://www.yelp.com/biz/krispy-krunchy-chicken-san-francisco-5?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,33,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",4.5,"{'latitude': 37.808241, 'longitude': -122.413969}","['delivery', 'pickup']",,"{'address1': '2660 Mason St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['2660 Mason St', 'San Francisco, CA 94133']}",+14158008637,(415) 800-8637,14409.730288444925
-3vWq_Ei0K52mywpiXdnag,paisanos-trattoria-and-pizzeria-pacifica,Paisanos Trattoria and Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/AH_yhm3EXS70Ovl7Bkhyjg/o.jpg,False,https://www.yelp.com/biz/paisanos-trattoria-and-pizzeria-pacifica?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,368,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 37.6507969379153, 'longitude': -122.491772143286}",['delivery'],$$,"{'address1': '442 Manor Plz', 'address2': '', 'address3': '', 'city': 'Pacifica', 'zip_code': '94044', 'country': 'US', 'state': 'CA', 'display_address': ['442 Manor Plz', 'Pacifica, CA 94044']}",+16508988645,(650) 898-8645,4456.287115690135
xyep0zfjLgmNvaxxOvOfag,golden-boy-pizza-san-mateo,Golden Boy Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/LrWerbqpISs7s9ir_Con_A/o.jpg,False,https://www.yelp.com/biz/golden-boy-pizza-san-mateo?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,146,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 37.58626, 'longitude': -122.3334}",['delivery'],$$,"{'address1': '1119 N Amphlett Blvd', 'address2': '', 'address3': '', 'city': 'San Mateo', 'zip_code': '94401', 'country': 'US', 'state': 'CA', 'display_address': ['1119 N Amphlett Blvd', 'San Mateo, CA 94401']}",+16503152988,(650) 315-2988,16081.327981008504
8dPFvqiYz4ZJUY4DZqZo1Q,hidden-spot-south-san-francisco,Hidden Spot,https://s3-media3.fl.yelpcdn.com/bphoto/-k2EmSH7rBQdwRRj_nMydg/o.jpg,False,https://www.yelp.com/biz/hidden-spot-south-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,10,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'burgers', 'title': 'Burgers'}]",5.0,"{'latitude': 37.6550735, 'longitude': -122.4103483}","['delivery', 'pickup']",,"{'address1': '303 Grand Ave', 'address2': None, 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['303 Grand Ave', 'South San Francisco, CA 94080']}",+16508724484,(650) 872-4484,5964.346615892639
Ws0RhWUoZcbvqD--Qrp57w,e-plus-restaurant-south-san-francisco-3,E Plus Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/KwTW4kjz1Yec5WUA0B_oyQ/o.jpg,False,https://www.yelp.com/biz/e-plus-restaurant-south-san-francisco-3?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,20,"[{'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.5,"{'latitude': 37.640065340884, 'longitude': -122.402071736771}",[],,"{'address1': '490 A S Airport Blvd', 'address2': 'Ste A', 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['490 A S Airport Blvd', 'Ste A', 'South San Francisco, CA 94080']}",+16508716688,(650) 871-6688,7578.610665162034
evyJ3otVH3fxBN9d9YjuXg,the-chicken-lab-san-francisco,The Chicken Lab,https://s3-media3.fl.yelpcdn.com/bphoto/yiNfVYWQY3LGiLoYjjGt-A/o.jpg,False,https://www.yelp.com/biz/the-chicken-lab-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,19,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",3.5,"{'latitude': 37.76017, 'longitude': -122.39386}",['delivery'],,"{'address1': '', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94107']}",+14152376581,(415) 237-6581,10374.291828170199
Lr0ThGKRi6BxWCiry3Y4sw,blue-line-pizza-burlingame,Blue Line Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/CLDdtb6eZe3I9BZYj7EUKQ/o.jpg,False,https://www.yelp.com/biz/blue-line-pizza-burlingame?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,983,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.0,"{'latitude': 37.5797348, 'longitude': -122.3456497}",['delivery'],$$,"{'address1': '1108 Burlingame Ave', 'address2': None, 'address3': '', 'city': 'Burlingame', 'zip_code': '94010', 'country': 'US', 'state': 'CA', 'display_address': ['1108 Burlingame Ave', 'Burlingame, CA 94010']}",+16503751700,(650) 375-1700,15837.333320263648
cIQu_DxZkmRA5gJNvrYoCA,yangon-burlingame-2,Yangon,https://s3-media2.fl.yelpcdn.com/bphoto/41sKlfnUHS6jfcB86fNcRg/o.jpg,False,https://www.yelp.com/biz/yangon-burlingame-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,214,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'burmese', 'title': 'Burmese'}]",4.5,"{'latitude': 37.58717, 'longitude': -122.36419}","['delivery', 'pickup']",$$,"{'address1': '1136 Broadway', 'address2': '', 'address3': '', 'city': 'Burlingame', 'zip_code': '94010', 'country': 'US', 'state': 'CA', 'display_address': ['1136 Broadway', 'Burlingame, CA 94010']}",+16503488848,(650) 348-8848,14157.585511086381
yeLEO6oHjzUt0OyPMr-Tww,goodfellas-pizza-and-pasta-pacifica,Goodfellas Pizza & Pasta,https://s3-media1.fl.yelpcdn.com/bphoto/BJaam_x8S52Ww6xy9QgqIw/o.jpg,False,https://www.yelp.com/biz/goodfellas-pizza-and-pasta-pacifica?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,179,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 37.583177, 'longitude': -122.47586}","['delivery', 'pickup']",$$,"{'address1': '1041 Terra Nova Blvd', 'address2': '', 'address3': '', 'city': 'Pacifica', 'zip_code': '94044', 'country': 'US', 'state': 'CA', 'display_address': ['1041 Terra Nova Blvd', 'Pacifica, CA 94044']}",+16507386999,(650) 738-6999,11402.054307436863
kKm6pi-NazSJArAyVNH7RA,noodle-station-daly-city,Noodle Station,https://s3-media1.fl.yelpcdn.com/bphoto/xeGGXcCPasUC3PvPVUx3uA/o.jpg,False,https://www.yelp.com/biz/noodle-station-daly-city?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,127,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 37.70749, 'longitude': -122.45575}","['delivery', 'pickup']",$$,"{'address1': '6055 Mission St', 'address2': None, 'address3': '', 'city': 'Daly City', 'zip_code': '94014', 'country': 'US', 'state': 'CA', 'display_address': ['6055 Mission St', 'Daly City, CA 94014']}",+14153333888,(415) 333-3888,2622.8828354477364
JU3t0Bae1G4p4NVM0sS0Xg,bravo-pizza-san-francisco,Bravo Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/G3a2bLFgXFUKnPgWuwN_Gg/o.jpg,False,https://www.yelp.com/biz/bravo-pizza-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,482,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 37.716528, 'longitude': -122.440801}","['delivery', 'pickup']",$$,"{'address1': '5145 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94112', 'country': 'US', 'state': 'CA', 'display_address': ['5145 Mission St', 'San Francisco, CA 94112']}",+14155858500,(415) 585-8500,4121.802978337098
6Ybsq0oIPb1vz5czq0_y7w,fire-wings-san-mateo,Fire Wings,https://s3-media2.fl.yelpcdn.com/bphoto/SI6zKHUimV4s3PPtL54kAA/o.jpg,False,https://www.yelp.com/biz/fire-wings-san-mateo?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,427,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'latitude': 37.5660924084269, 'longitude': -122.323132167247}",['delivery'],$$,"{'address1': '206 S B St', 'address2': '', 'address3': None, 'city': 'San Mateo', 'zip_code': '94401', 'country': 'US', 'state': 'CA', 'display_address': ['206 S B St', 'San Mateo, CA 94401']}",+16503725263,(650) 372-5263,18306.407327610923
XhbkZ-5nUJ3bRy7uKPx7iQ,mr-szechuan-san-francisco,Mr Szechuan,https://s3-media3.fl.yelpcdn.com/bphoto/QkjqKUYQFQxManQVZCFFeg/o.jpg,False,https://www.yelp.com/biz/mr-szechuan-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,229,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}]",4.5,"{'latitude': 37.74331, 'longitude': -122.47544}","['restaurant_reservation', 'delivery', 'pickup']",$$,"{'address1': '890 Taraval St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94116', 'country': 'US', 'state': 'CA', 'display_address': ['890 Taraval St', 'San Francisco, CA 94116']}",+14157538788,(415) 753-8788,6478.985714000538
zsBCkBlCp-anXtyC5NcNTg,boiling-beijing-san-bruno-5,Boiling BeiJing,https://s3-media2.fl.yelpcdn.com/bphoto/UgsMngV5b23eSXvp5Gbi0A/o.jpg,False,https://www.yelp.com/biz/boiling-beijing-san-bruno-5?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,528,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",4.0,"{'latitude': 37.62741, 'longitude': -122.41154}","['delivery', 'pickup']",$$,"{'address1': '649 San Mateo Ave', 'address2': '', 'address3': '', 'city': 'San Bruno', 'zip_code': '94066', 'country': 'US', 'state': 'CA', 'display_address': ['649 San Mateo Ave', 'San Bruno, CA 94066']}",+16509523388,(650) 952-3388,8052.067236586298
w6Rqt5gdNHl18wpxGuYnaQ,yh-beijing-san-francisco,YH-Beijing,https://s3-media1.fl.yelpcdn.com/bphoto/bC5Y5CzG19JdRxTWQvPzgQ/o.jpg,False,https://www.yelp.com/biz/yh-beijing-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,63,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.5,"{'latitude': 37.772279, 'longitude': -122.43071}","['restaurant_reservation', 'delivery', 'pickup']",$$,"{'address1': '500 Haight St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['500 Haight St', 'San Francisco, CA 94117']}",+14153559125,(415) 355-9125,10151.973502304621
